#Digilent WaveForms Network Analyzer - Bode
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B2F9A0
#Date Time: 2024-09-04 00:59:41.271
#Start: 10 Hz
#Stop: 100000 Hz
#Steps: 401
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.54337 V
#Offset: 0.000283953 V
#Relative: no
#Channel: Channel 2
#Range: 5.50952 V
#Offset: 0.000258603 V
#Relative: yes

#
Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
57.54399373371567,0.007861205753245854,-14.32695726712595,66.47918304067085
58.88436553555889,0.007990649973620881,-14.15875292055198,65.98812382193637
60.25595860743581,0.007754355010101599,-13.98946777034656,65.49497101278618
61.65950018614823,0.007693144544620849,-13.82452741032349,64.98550433394794
63.0957344480193,0.007378595201413096,-13.65995168728946,64.48421945239475
64.56542290346556,0.007335755764132889,-13.49756045569359,63.96385020154338
66.06934480075957,0.007110002035398845,-13.33614835703145,63.43556790800781
67.60829753919819,0.006948171916984396,-13.17493505183836,62.90778322353611
69.18309709189363,0.006720990466701774,-13.01680075708057,62.36369684486795
70.79457843841381,0.006581434804574423,-12.85993162869866,61.82052033730971
72.44359600749898,0.006365354422061868,-12.70416123915209,61.2666388379277
74.13102413009177,0.006266485396771985,-12.54962918329445,60.70715194796624
75.85775750291835,0.005853847437684378,-12.39691747852142,60.12900859259355
77.62471166286919,0.005876168427152911,-12.24628614068958,59.55097655843277
79.43282347242813,0.005462088919619648,-12.09735241826103,58.96912991898518
81.28305161640995,0.005286939309369428,-11.95027617867012,58.3855674246597
83.17637711026708,0.00520750028304236,-11.80388708190057,57.78448586125651
85.11380382023768,0.005061845125961943,-11.66093883817552,57.18483888637456
87.09635899560806,0.00483648929921722,-11.51866871740521,56.57716030808959
89.12509381337459,0.004520451630260509,-11.37881111499554,55.9587148352006
91.20108393559096,0.004598516996726036,-11.24140801422918,55.33813074174925
93.32543007969905,0.004024512650486034,-11.10490544455554,54.7120372734625
95.49925860214358,0.003930552284270875,-10.97188095872386,54.07973038054277
97.72372209558111,0.003797488794967941,-10.8392700724318,53.44513089567469
100,0.003541459672203651,-10.70931575811663,52.80671318426802
102.3292992280754,0.002994394655244587,-10.58123968823113,52.15981368110525
104.71285480509,0.002901034474788631,-10.45580756860213,51.50813195454634
107.1519305237607,0.002739506755528036,-10.33270577194444,50.85426637087978
109.6478196143185,0.002589554947608762,-10.21082010783253,50.19813636142359
112.2018454301963,0.002263860325141052,-10.09198034078361,49.53522438496574
114.8153621496883,0.002035060345667476,-9.975163830908977,48.87292535828637
117.489755493953,0.001808597173470811,-9.860491870914323,48.20547208341802
120.2264434617413,0.00140968584036267,-9.747547955152454,47.53624096750026
123.0268770812381,0.001034475980917139,-9.637553322003956,46.86623115659893
125.8925411794168,0.0009851103688480246,-9.529167995990729,46.19351497711058
128.8249551693135,0.0005391129623657904,-9.423764740164364,45.51818655688535
131.8256738556408,0.0005324478697597391,-9.320686002532867,44.84188747025046
134.8962882591653,-9.154668861714481e-05,-9.21998717831887,44.16503414622123
138.0384264602884,-0.0001604925972000415,-9.121188742938969,43.49176167298265
141.2537544622754,-0.0003601570273987035,-9.024192886701083,42.81298729186481
144.5439770745928,-0.000548225475651434,-8.930569990627808,42.13256821409323
147.9108388168207,-0.0006832596506560917,-8.838442859332355,41.46123087627256
151.3561248436207,-0.001068264068995937,-8.749197634551738,40.78575835317984
154.8816618912481,-0.001292269974003936,-8.662024051067016,40.11122926540863
158.4893192461114,-0.001653111176298174,-8.576926753096146,39.43918320477663
162.181009735893,-0.00156863034956676,-8.494056861809838,38.76639034005979
165.958690743756,-0.002054362615188497,-8.413382866926451,38.10132440875827
169.8243652461744,-0.002276023366965673,-8.335422442771543,37.43325973644247
173.7800828749376,-0.002425655786247063,-8.258927506789698,36.77070772547387
177.8279410038923,-0.002715966336537324,-8.185120168609137,36.10960843555527
181.9700858609983,-0.003015585850874382,-8.112785645632201,35.45428437701182
186.2087136662868,-0.003304658116875126,-8.042637329544505,34.80169066737567
190.5460717963248,-0.003287518158901674,-7.975115933247617,34.15192426414555
194.9844599758046,-0.003445134728006918,-7.910399986237197,33.50734332845308
199.5262314968879,-0.00368979888405362,-7.846428191600761,32.86592192218339
204.173794466953,-0.003696287178518647,-7.784964100581531,32.23240096364124
208.9296130854041,-0.004086879991468517,-7.724899503310311,31.59832450522737
213.7962089502233,-0.004592522673789193,-7.66650867009484,30.97425865112097
218.7761623949552,-0.004751691512661481,-7.610361341786618,30.35006052602661
223.872113856834,-0.004969721335035261,-7.556687202996825,29.73849329515298
229.0867652767774,-0.005298863118343625,-7.504041992164665,29.12627579514225
234.4228815319923,-0.005291532482388072,-7.453723272018721,28.52466981763182
239.883291901949,-0.005427366216601042,-7.404573359235909,27.92361702049146
245.4708915685029,-0.005949106239088816,-7.357273649173566,27.33022960759956
251.1886431509579,-0.005794076665192487,-7.312381509657007,26.74426790526525
257.0395782768865,-0.00630498716330131,-7.268147876876414,26.16260643252305
263.0267991895381,-0.006287130354633592,-7.226089215130221,25.58747535824887
269.1534803926914,-0.006315990752525501,-7.184859554817273,25.02068841940286
275.4228703338166,-0.006522336348516762,-7.145628811822355,24.45864921262095
281.8382931264455,-0.006879516995676706,-7.107567275963325,23.90434761906967
288.4031503126606,-0.006900654182114704,-7.071553083752945,23.35484871215112
295.1209226666384,-0.006930055298329048,-7.036819702779388,22.81392727694677
301.9951720402016,-0.007020997004479134,-7.002586816694082,22.28132223161288
309.0295432513592,-0.007476561383096127,-6.969440144815849,21.74922383132418
316.227766016838,-0.007487271361427473,-6.938442121950008,21.22856210660308
323.5936569296281,-0.007646781002168102,-6.908419753928793,20.71552484134735
331.1311214825911,-0.007827695655474838,-6.879666030323794,20.20333111171018
338.8441561392027,-0.007866426215406858,-6.851983564544638,19.69991593404836
346.7368504525317,-0.008060744252349008,-6.824580382025374,19.2062319952722
354.8133892335753,-0.008006153375552069,-6.799545547205618,18.71492757236987
363.0780547701014,-0.008554331533079648,-6.774479785967063,18.23122520592682
371.5352290971728,-0.008517097085381705,-6.751035939730549,17.75150291838363
380.1893963205613,-0.008660937298538082,-6.728560653011911,17.28193928390112
389.0451449942805,-0.008414199939470363,-6.707121746566077,16.81802626734266
398.1071705534973,-0.008593605421773443,-6.686007187851723,16.35851612406327
407.380277804113,-0.008754800208369135,-6.666297632620211,15.90547402291489
416.8693834703355,-0.009161506916357929,-6.647070557015354,15.46077782861492
426.5795188015926,-0.009241815817688905,-6.629148348334521,15.0183019426197
436.5158322401657,-0.009002091531811585,-6.61199682562758,14.58460986008677
446.683592150963,-0.009273793230632571,-6.59447179539013,14.15416135004052
457.0881896148752,-0.009412720724075811,-6.578645530899544,13.73553992101699
467.7351412871981,-0.009539995984633641,-6.56360710528059,13.31304019595416
478.630092322638,-0.00862305094167129,-6.548806868209005,12.90211961135718
489.7788193684461,-0.009400164563655456,-6.534697018792425,12.49043126810594
501.1872336272725,-0.009823374554926257,-6.52088044013189,12.0902726851468
512.8613839913648,-0.009754629844932687,-6.508272519138666,11.69757338283645
524.8074602497722,-0.009581795608164174,-6.49682659340563,11.30218097974838
537.0317963702527,-0.009858877140981413,-6.48531188154826,10.91429048088819
549.5408738576248,-0.00959682782014183,-6.473942844296072,10.52995793309918
562.3413251903492,-0.009641640661717934,-6.464316295902898,10.14930634275214
575.4399373371566,-0.01000923533310858,-6.453597420369269,9.777382652898673
588.843655355589,-0.01000467287923811,-6.443816817360213,9.407840375829156
602.5595860743581,-0.00983765268086253,-6.435678936546662,9.043229727030678
616.5950018614823,-0.01020100173147679,-6.427021564780385,8.682232035394975
630.957344480193,-0.01035706683825778,-6.418707667376648,8.31818853058256
645.6542290346556,-0.01032083212353433,-6.410369857927638,7.969539465056613
660.6934480075964,-0.01045746561590287,-6.403269938009746,7.615383441229937
676.0829753919818,-0.01032224666743286,-6.396832642979053,7.268213822434888
691.8309709189363,-0.01026950772183496,-6.390054992593976,6.924230231515395
707.9457843841381,-0.01018777785557973,-6.383936176538353,6.582068279601394
724.4359600749906,-0.01055803518525604,-6.377686897220447,6.244236277271838
741.3102413009177,-0.01054760965530773,-6.372817914053779,5.907678667190936
758.5775750291835,-0.01051301693458375,-6.367838618835902,5.57502023439627
776.2471166286912,-0.01066859317422261,-6.363302695179215,5.247235213593203
794.3282347242814,-0.01094364753975083,-6.35838323827784,4.920698085337108
812.8305161640994,-0.01075296488113205,-6.354301190099093,4.593333681082825
831.7637711026709,-0.01064314537161655,-6.350608002218674,4.269138901794435
851.1380382023759,-0.01090142508790684,-6.347086018740889,3.948444839599539
870.9635899560805,-0.01046508606338824,-6.343918216827852,3.632607273673983
891.2509381337459,-0.01088721378100409,-6.340895827655654,3.312822221355447
912.0108393559096,-0.0109047216883493,-6.338331045613685,2.994771382367787
933.2543007969905,-0.01079612180291239,-6.336544239918746,2.679728709929194
954.9925860214358,-0.01088930582641015,-6.334456654202398,2.364211759428684
977.2372209558112,-0.01079564551362376,-6.332885347394312,2.0549906044144
1000,-0.01078380717778584,-6.331447157895285,1.742462757392655
1023.292992280754,-0.01107110559044697,-6.32975440338034,1.433113040193462
1047.1285480509,-0.01100399153131897,-6.329087090245322,1.124817114023728
1071.519305237606,-0.01100174217180812,-6.328255431670808,0.8101883212257093
1096.478196143185,-0.01100618863353684,-6.327865973425818,0.5041397331453368
1122.018454301963,-0.01065865126617735,-6.328461851527959,0.1993593172923909
1148.153621496883,-0.01100680226540797,-6.32798383910385,-0.1109037779022124
1174.897554939529,-0.0110415483202907,-6.328031036381382,-0.4217045167520226
1202.264434617413,-0.01127753966050348,-6.328393426188778,-0.7279566001089748
1230.268770812381,-0.01131581000944655,-6.329010288318997,-1.038345709382924
1258.925411794168,-0.0108691141435119,-6.330329392184532,-1.348627886322164
1288.249551693134,-0.01124464850279165,-6.3318655779824,-1.662783460184031
1318.256738556408,-0.01099357762641684,-6.333615514333898,-1.96692949528807
1348.962882591653,-0.01134356641189346,-6.334523233129731,-2.282532574314217
1380.384264602885,-0.0112094651377942,-6.337138259318037,-2.589724753932643
1412.537544622754,-0.01088390655489628,-6.34004936036213,-2.907786903404082
1445.439770745928,-0.01104768870477283,-6.342895087455517,-3.223200788552234
1479.108388168207,-0.01112647105524466,-6.34535655178872,-3.538427535584404
1513.561248436209,-0.01097729665507762,-6.34911915744572,-3.853958208274705
1548.816618912481,-0.01098871202237431,-6.352351161890605,-4.180450117937127
1584.893192461114,-0.01085769734272236,-6.355753816666342,-4.496619094861325
1621.81009735893,-0.01081805397777254,-6.36010415352136,-4.823854115050381
1659.586907437561,-0.01116325872496866,-6.364664588934001,-5.153515129013698
1698.243652461744,-0.01078274647096005,-6.369238253204896,-5.477952175230847
1737.800828749376,-0.01120996757363465,-6.374606229204424,-5.81139272454017
1778.279410038923,-0.01107895148950692,-6.380240436502371,-6.145253166083762
1819.700858609983,-0.01102620244313327,-6.386159204218553,-6.480317622920819
1862.087136662868,-0.01143827836545814,-6.392423278609852,-6.822031886014685
1905.460717963246,-0.01132380055280391,-6.398866440874503,-7.160717572221181
1949.844599758045,-0.01076090509611545,-6.406193069963123,-7.507767811214642
1995.262314968879,-0.01107775457458132,-6.414081798200723,-7.857727502801787
2041.737944669529,-0.01126228655562334,-6.421223033627092,-8.208553999468023
2089.296130854038,-0.01094741147195823,-6.42943953023188,-8.564032708633357
2137.962089502233,-0.01074605783402828,-6.438115615647064,-8.926693430491653
2187.761623949552,-0.0102769636171135,-6.447728510694453,-9.290621002818952
2238.72113856834,-0.01046930253608059,-6.45685713364783,-9.656241652264114
2290.867652767773,-0.01072696611239597,-6.46696918673809,-10.02629063445235
2344.228815319922,-0.01028981709946877,-6.478388950693503,-10.40686942468187
2398.83291901949,-0.01047487881882935,-6.488842109391829,-10.7814187642202
2454.708915685031,-0.01021592044834378,-6.500084097218996,-11.16695485777673
2511.886431509579,-0.01063135089722762,-6.51277211948077,-11.55531235341209
2570.395782768865,-0.01052870811427357,-6.525626284495337,-11.95050639888356
2630.267991895381,-0.01013381619893404,-6.539114595660156,-12.35080341270741
2691.534803926917,-0.01014255610184748,-6.552853105275638,-12.75568941637421
2754.228703338166,-0.01065864336224692,-6.567720881559032,-13.15903089679281
2818.382931264455,-0.009734679308982516,-6.583557609548198,-13.57983295681759
2884.031503126606,-0.01036432061726364,-6.598161972658705,-13.99721490076513
2951.209226666387,-0.009338897857838195,-6.615066236419329,-14.42312645628152
3019.951720402016,-0.00972608423236653,-6.632907965295693,-14.85045669473162
3090.295432513592,-0.009251002738133465,-6.650318833838539,-15.29247283996392
3162.277660168379,-0.01011034329778751,-6.670323293475344,-15.74081314312836
3235.936569296282,-0.009154521503440718,-6.690620183653149,-16.17805769635144
3311.311214825912,-0.009598527939182432,-6.710687198814109,-16.63515513351444
3388.441561392024,-0.009285745921880039,-6.732701391210942,-17.08997676255785
3467.368504525316,-0.008949774088410191,-6.755859414618143,-17.55997606058074
3548.133892335753,-0.008699999022063171,-6.779014047055617,-18.02997825401263
3630.780547701014,-0.00932936593926437,-6.803259871114008,-18.50826290016431
3715.352290971724,-0.008736763816298967,-6.828752982230832,-18.99191357067296
3801.893963205613,-0.007827694982805949,-6.855746450384038,-19.48379323355088
3890.451449942805,-0.008452663543477569,-6.883850024557287,-19.98425278070596
3981.071705534973,-0.009061966330707329,-6.912177168609734,-20.48429431261638
4073.802778041126,-0.008721360554702644,-6.941674776520608,-20.99622870950936
4168.693834703355,-0.007996180466337868,-6.971637113001707,-21.51137423887469
4265.795188015925,-0.007766812559118962,-7.005916908824153,-22.03340356805714
4365.158322401661,-0.008018445669278861,-7.038469202025603,-22.56355918498883
4466.83592150963,-0.007799204759314541,-7.073627721640186,-23.09811495145558
4570.881896148752,-0.007679847666512932,-7.109828261593655,-23.63494453171677
4677.351412871982,-0.007344669407641943,-7.14737437599839,-24.18345026376036
4786.300923226385,-0.007529182295245438,-7.186233929600439,-24.74136057812642
4897.788193684461,-0.007020025954269038,-7.227884146708433,-25.2999229592798
5011.872336272725,-0.007348551149932814,-7.268804988140359,-25.86737339436188
5128.613839913648,-0.01083239807272965,-7.312802191164342,-26.43533083317615
5248.074602497729,-0.008687193005989389,-7.356738870642959,-27.0215819463611
5370.317963702527,-0.006307825767378279,-7.403717436012921,-27.60526127295957
5495.408738576249,-0.005351595125950789,-7.452920267206697,-28.1960300960598
5623.413251903491,-0.006018223690076766,-7.502382856975092,-28.78799723319805
5754.399373371567,-0.005868648881525567,-7.554566977815323,-29.39088597370148
5888.43655355589,-0.01073589323835421,-7.607596426286895,-30.00581074876573
6025.595860743575,-0.004775370635161374,-7.662870841975384,-30.61504495169938
6165.950018614823,-0.004553223730861462,-7.720847936288068,-31.22899725839929
6309.57344480193,-0.005458237211551131,-7.779023211697369,-31.8475378987434
6456.542290346556,-0.008789478692707277,-7.840280124504591,-32.47396670389961
6606.934480075957,-0.00368282934510566,-7.903555757835466,-33.1129002462914
6760.829753919818,-0.004316215289862414,-7.968134882611796,-33.74672128206523
6918.309709189363,-0.01223470678891315,-8.034987626459634,-34.37913159161108
7079.45784384138,-0.003755284031925805,-8.104388175146594,-35.02560383723452
7244.359600749899,-0.004200239267774282,-8.173777852126886,-35.67494798590327
7413.102413009177,-0.008140187000138318,-8.248048574932964,-36.32316604331135
7585.775750291836,-0.002626249945234406,-8.321842336372434,-36.97454460599192
7762.471166286919,-0.01465491796202966,-8.399656374698074,-37.63851120696306
7943.282347242814,-0.002665826476439756,-8.479588746205184,-38.28543352799684
8128.305161640995,-0.004406147088925065,-8.561507267770873,-38.96281335436147
8317.637711026708,-0.004319977017884805,-8.644822750782291,-39.61314323981848
8511.380382023766,-0.002287196429780584,-8.729831181605377,-40.27712450715735
8709.635899560806,-0.007559611487012418,-8.818488416192764,-40.94228075377231
8912.509381337459,-0.001100744301961925,-8.909017555697602,-41.60675971720434
9120.108393559096,-0.009312298902809208,-9.001228504874298,-42.2759736688526
9332.543007969914,-0.0009503443350282559,-9.096581173931389,-42.9378561624369
9549.925860214358,-0.008290089487264037,-9.191642307351225,-43.60953515305846
9772.372209558111,-0.001528460747041577,-9.292143499455879,-44.28464358715249
10000,-0.004440204806073937,-9.394993107638717,-44.9446642319779
10232.92992280754,0.0007084174578263306,-9.499442074526382,-45.60701176534511
10471.285480509,-0.0001484510305457389,-9.604582912136351,-46.26974584756849
10715.19305237606,-0.000573366480043533,-9.713002714516136,-46.93683046147078
10964.78196143185,0.0006902040577562756,-9.824806405321752,-47.58945837375407
11220.18454301963,-0.009022213782157451,-9.936646226193879,-48.24506153039603
11481.53621496883,0.0006724720585067302,-10.05004698802639,-48.90688124976442
11748.97554939529,-0.001379964935237739,-10.16774993185614,-49.56348172317489
12022.64434617413,0.001536391047404191,-10.28653839266416,-50.20856385257417
12302.68770812381,0.001518742281820108,-10.40863073607165,-50.84926887387019
12589.25411794167,-0.01454474018161585,-10.53236778435044,-51.4965200241934
12882.49551693134,0.002334874624056975,-10.65899757579902,-52.13061963590778
13182.56738556407,0.003005462497359112,-10.7864721672839,-52.77749344765915
13489.62882591653,-0.004477711150839395,-10.91502056558237,-53.39357922457202
13803.84264602885,0.002006027907356027,-11.04919744340092,-54.0086343630573
14125.37544622754,0.003120660563654921,-11.18279710814724,-54.64069943019371
14454.39770745928,-0.003996883055412108,-11.31916767251672,-55.25472015344735
14791.08388168207,0.003619395271894115,-11.45582481294723,-55.85199485440023
15135.61248436209,0.002644654431474608,-11.59374059486324,-56.45198395062368
15488.16618912481,-0.01121463552918728,-11.73565160497423,-57.06331515024044
15848.93192461114,0.00479685800989902,-11.88004793417056,-57.6431675609988
16218.1009735893,0.003949119345618845,-12.02287151917913,-58.24361562567461
16595.86907437561,0.003507109622135416,-12.17066505218701,-58.80163631622594
16982.43652461744,0.004434689257643542,-12.32037542201254,-59.36237044650623
17378.00828749376,0.004153272830018305,-12.46942041764513,-59.95209365923884
17782.79410038923,0.004433991924037595,-12.62110932480031,-60.49108298660458
18197.00858609983,0.001040162308024342,-12.77589762515622,-61.04274721205456
18620.87136662867,0.006632336705972007,-12.93092498616922,-61.58945550002723
19054.60717963246,0.006854312461318217,-13.08335365650369,-62.13439241683999
19498.44599758045,-0.00145472128901548,-13.24395177728635,-62.64951802942576
19952.62314968879,0.004417188032491865,-13.40287207063661,-63.15833751566247
20417.3794466953,0.007363999633190682,-13.56195529706509,-63.66414975664517
20892.96130854039,0.006999278669897196,-13.72758093147299,-64.18223912976708
21379.62089502233,-0.006872302055384917,-13.88970188319141,-64.6873399625233
21877.61623949552,0.008036334877321465,-14.05354807163969,-65.14629326754597
22387.2113856834,-0.007792247483957728,-14.2230605345419,-65.65765578223605
22908.67652767772,0.008558759800562723,-14.38945414799003,-66.11578887169064
23442.28815319923,0.007977140622319703,-14.55532241870642,-66.58362320780559
23988.3291901949,0.008186580835745094,-14.72875407995901,-67.03244152127338
24547.08915685031,0.01019757832283354,-14.8995121148914,-67.50884145273612
25118.86431509579,-0.001238365951400395,-15.06444586570819,-67.93480819785867
25703.95782768865,0.009730990980046683,-15.23749292673509,-68.40531827754012
26302.67991895381,0.009493976705878811,-15.41299193853586,-68.82091614924755
26915.34803926917,0.008414901471767218,-15.58792170457957,-69.23997403715919
27542.28703338166,0.01181209677372483,-15.76638955951525,-69.65303444377756
28183.82931264455,0.01170110281622601,-15.94225112670009,-70.04713480104203
28840.31503126605,0.0006588279169743188,-16.11911853873823,-70.45297637031047
29512.09226666387,0.01305245179688715,-16.29544454396139,-70.848931488925
30199.51720402016,0.01220780150825354,-16.47716262138929,-71.22261398574213
30902.95432513592,0.0123822818709687,-16.65648035183757,-71.59896917692809
31622.7766016838,0.01488238190698153,-16.8322500504317,-71.97360554183699
32359.36569296281,0.005367255177403562,-17.01719830569449,-72.33424696083637
33113.11214825911,0.01472976381077959,-17.19636314167226,-72.69182662308933
33884.41561392024,0.01256686510091555,-17.38179068859594,-73.05956083656753
34673.68504525317,0.01543015876491848,-17.56718180363991,-73.36493562364429
35481.33892335753,0.00807570139201113,-17.74991470971149,-73.72837510259905
36307.80547701014,0.01635601156505968,-17.93662619449822,-74.07220558028131
37153.52290971724,0.01744792597802436,-18.11232212704085,-74.37626372873129
38018.93963205613,0.01731534764767783,-18.30313585553934,-74.67862253844633
38904.51449942805,0.01865043276475029,-18.48485826135473,-75.03690624789044
39810.71705534973,0.01798956375860507,-18.67730451295724,-75.32798765316733
40738.02778041126,0.019526311533656,-18.86548444775201,-75.61188607594549
41686.93834703355,0.01982520393150072,-19.05302428684076,-75.85898350013636
42657.95188015926,0.008577629799998883,-19.23539290761297,-76.1427738342671
43651.58322401661,0.02265988662293078,-19.4283409388098,-76.40541915890994
44668.3592150963,0.02082463477832455,-19.6161800083217,-76.67509028406801
45708.81896148752,0.02337795139003748,-19.80334230942924,-76.97386117447613
46773.51412871981,0.02376902438277548,-19.99597715588324,-77.20990915133179
47863.00923226385,0.02088339128700656,-20.18295736424205,-77.40114391842839
48977.88193684461,0.02754183853796461,-20.38488646962793,-77.67540184582303
50118.72336272724,0.02160034283157671,-20.57417075717965,-77.95956422566965
51286.13839913649,0.02815957675600759,-20.75475295276687,-78.25238000956384
52480.74602497728,0.02926948524767326,-20.93930208832439,-78.41158461926203
53703.17963702526,0.02471945964529826,-21.14941797949167,-78.63634617293968
54954.08738576248,0.03033424900537936,-21.33366683969737,-78.90596783540552
56234.13251903491,0.02397827298638998,-21.5290931522059,-79.11079314190889
57543.99373371566,0.0318442189774472,-21.72535172961023,-79.25137844949802
58884.3655355589,0.03090198680628539,-21.92111345027263,-79.52162793762494
60255.95860743574,0.03377196828548164,-22.11272030676874,-79.6526060335584
61659.50018614822,0.03465260635455078,-22.30441285068512,-79.87182960692891
63095.73444801931,0.03373348395184744,-22.49756122300324,-80.06405330437954
64565.42290346557,0.03811757011732102,-22.67492457414746,-80.2540326371136
66069.34480075957,0.03768448197785415,-22.87906578863269,-80.47646899367001
